Data_Rebalanceamento,Data_Aplicacao,Tempo_Segundos
2024-06-14,2024-06-17,0.029928207397460938
2024-06-17,2024-06-18,0.024451017379760742
2024-06-18,2024-06-19,0.024074554443359375
2024-06-19,2024-06-20,0.03915071487426758
2024-06-20,2024-06-21,0.018491268157958984
2024-06-21,2024-06-24,0.03253960609436035
2024-06-24,2024-06-25,0.027884960174560547
2024-06-25,2024-06-26,0.028082609176635742
2024-06-26,2024-06-27,0.027826309204101562
2024-06-27,2024-06-28,0.028876304626464844
2024-06-28,2024-07-01,0.027873754501342773
2024-07-01,2024-07-02,0.028029441833496094
2024-07-02,2024-07-03,0.03182029724121094
2024-07-03,2024-07-04,0.027736663818359375
2024-07-04,2024-07-05,0.0276644229888916
2024-07-05,2024-07-08,0.03207826614379883
2024-07-08,2024-07-09,0.027788400650024414
2024-07-09,2024-07-10,0.027683496475219727
2024-07-10,2024-07-11,0.03061079978942871
2024-07-11,2024-07-12,0.02842569351196289
2024-07-12,2024-07-15,0.029801607131958008
2024-07-15,2024-07-16,0.025928735733032227
2024-07-16,2024-07-17,0.024692773818969727
2024-07-17,2024-07-18,0.033571720123291016
2024-07-18,2024-07-19,0.02045583724975586
2024-07-19,2024-07-22,0.03395199775695801
2024-07-22,2024-07-23,0.028100013732910156
2024-07-23,2024-07-24,0.028038501739501953
2024-07-24,2024-07-25,0.02744889259338379
2024-07-25,2024-07-26,0.027978181838989258
2024-07-26,2024-07-29,0.028159379959106445
2024-07-29,2024-07-30,0.027741193771362305
2024-07-30,2024-07-31,0.028115510940551758
2024-07-31,2024-08-01,0.028172969818115234
2024-08-01,2024-08-02,0.027582168579101562
2024-08-02,2024-08-05,0.028035640716552734
2024-08-05,2024-08-06,0.028096675872802734
2024-08-06,2024-08-07,0.027759790420532227
2024-08-07,2024-08-08,0.024492979049682617
2024-08-08,2024-08-09,0.03445863723754883
2024-08-09,2024-08-12,0.023035764694213867
2024-08-12,2024-08-13,0.023391246795654297
2024-08-13,2024-08-14,0.023312091827392578
2024-08-14,2024-08-15,0.023153066635131836
2024-08-15,2024-08-16,0.023057937622070312
2024-08-16,2024-08-19,0.023227453231811523
2024-08-19,2024-08-20,0.023051977157592773
2024-08-20,2024-08-21,0.02353048324584961
2024-08-21,2024-08-22,0.023270606994628906
2024-08-22,2024-08-23,0.02328205108642578
2024-08-23,2024-08-26,0.023416996002197266
2024-08-26,2024-08-27,0.023120641708374023
2024-08-27,2024-08-28,0.023350000381469727
2024-08-28,2024-08-29,0.023272991180419922
2024-08-29,2024-08-30,0.0232241153717041
2024-08-30,2024-09-02,0.02333378791809082
2024-09-02,2024-09-03,0.023070573806762695
2024-09-03,2024-09-04,0.02367877960205078
2024-09-04,2024-09-05,0.02299666404724121
2024-09-05,2024-09-06,0.023468017578125
2024-09-06,2024-09-09,0.023280858993530273
2024-09-09,2024-09-10,0.023404598236083984
2024-09-10,2024-09-11,0.02353382110595703
2024-09-11,2024-09-12,0.023160934448242188
2024-09-12,2024-09-13,0.02329564094543457
2024-09-13,2024-09-16,0.02310466766357422
2024-09-16,2024-09-17,0.023418664932250977
2024-09-17,2024-09-18,0.023198604583740234
2024-09-18,2024-09-19,0.023372650146484375
2024-09-19,2024-09-20,0.023195505142211914
2024-09-20,2024-09-23,0.023215770721435547
2024-09-23,2024-09-24,0.02812671661376953
2024-09-24,2024-09-25,0.022950172424316406
2024-09-25,2024-09-26,0.022909164428710938
2024-09-26,2024-09-27,0.0227358341217041
2024-09-27,2024-09-30,0.022678613662719727
2024-09-30,2024-10-01,0.022968530654907227
2024-10-01,2024-10-02,0.02291393280029297
2024-10-02,2024-10-03,0.022693872451782227
2024-10-03,2024-10-04,0.022665739059448242
2024-10-04,2024-10-07,0.022617340087890625
2024-10-07,2024-10-08,0.022717714309692383
2024-10-08,2024-10-09,0.022690296173095703
2024-10-09,2024-10-10,0.0227048397064209
2024-10-10,2024-10-11,0.02253866195678711
2024-10-11,2024-10-14,0.02268671989440918
2024-10-14,2024-10-15,0.0227510929107666
2024-10-15,2024-10-16,0.025688886642456055
2024-10-16,2024-10-17,0.0226895809173584
2024-10-17,2024-10-18,0.0301053524017334
2024-10-18,2024-10-21,0.02895665168762207
2024-10-21,2024-10-22,0.027982473373413086
2024-10-22,2024-10-23,0.023286819458007812
2024-10-23,2024-10-24,0.023155927658081055
2024-10-24,2024-10-25,0.023488521575927734
2024-10-25,2024-10-28,0.02326369285583496
2024-10-28,2024-10-29,0.023357152938842773
2024-10-29,2024-10-30,0.02342700958251953
2024-10-30,2024-10-31,0.02344512939453125
2024-10-31,2024-11-01,0.023305416107177734
2024-11-01,2024-11-04,0.02319931983947754
2024-11-04,2024-11-05,0.033858537673950195
2024-11-05,2024-11-06,0.023191213607788086
2024-11-06,2024-11-07,0.023138999938964844
2024-11-07,2024-11-08,0.023129940032958984
2024-11-08,2024-11-11,0.02299356460571289
2024-11-11,2024-11-12,0.023082733154296875
2024-11-12,2024-11-13,0.022849321365356445
2024-11-13,2024-11-14,0.02277207374572754
2024-11-14,2024-11-18,0.023047685623168945
2024-11-18,2024-11-19,0.022759675979614258
2024-11-19,2024-11-21,0.02296280860900879
2024-11-21,2024-11-22,0.022631406784057617
2024-11-22,2024-11-25,0.022542953491210938
2024-11-25,2024-11-26,0.022874116897583008
2024-11-26,2024-11-27,0.022683143615722656
2024-11-27,2024-11-28,0.022677183151245117
2024-11-28,2024-11-29,0.02276468276977539
2024-11-29,2024-12-02,0.022650718688964844
2024-12-02,2024-12-03,0.02274036407470703
2024-12-03,2024-12-04,0.022568225860595703
2024-12-04,2024-12-05,0.022577762603759766
2024-12-05,2024-12-06,0.025514602661132812
2024-12-06,2024-12-09,0.023247957229614258
2024-12-09,2024-12-10,0.023544788360595703
2024-12-10,2024-12-11,0.022778034210205078
2024-12-11,2024-12-12,0.023111581802368164
2024-12-12,2024-12-13,0.02289748191833496
2024-12-13,2024-12-16,0.023033618927001953
2024-12-16,2024-12-17,0.022874116897583008
2024-12-17,2024-12-18,0.026310205459594727
2024-12-18,2024-12-19,0.023146867752075195
2024-12-19,2024-12-20,0.027064800262451172
2024-12-20,2024-12-23,0.023555278778076172
2024-12-23,2024-12-26,0.0236666202545166
2024-12-26,2024-12-27,0.02347707748413086
2024-12-27,2024-12-30,0.023508310317993164
2024-12-30,2025-01-02,0.022910594940185547
2025-01-02,2025-01-03,0.02296161651611328
2025-01-03,2025-01-06,0.022870540618896484
2025-01-06,2025-01-07,0.022816896438598633
2025-01-07,2025-01-08,0.023051023483276367
2025-01-08,2025-01-09,0.03784346580505371
2025-01-09,2025-01-10,0.024602651596069336
2025-01-10,2025-01-13,0.01491689682006836
2025-01-13,2025-01-14,0.03733539581298828
2025-01-14,2025-01-15,0.03071284294128418
2025-01-15,2025-01-16,0.023124217987060547
2025-01-16,2025-01-17,0.022831201553344727
2025-01-17,2025-01-20,0.022855281829833984
2025-01-20,2025-01-21,0.02305436134338379
2025-01-21,2025-01-22,0.022748231887817383
2025-01-22,2025-01-23,0.02807784080505371
2025-01-23,2025-01-24,0.023161649703979492
2025-01-24,2025-01-27,0.02335047721862793
2025-01-27,2025-01-28,0.02317500114440918
2025-01-28,2025-01-29,0.02312016487121582
2025-01-29,2025-01-30,0.023510217666625977
2025-01-30,2025-01-31,0.023350954055786133
2025-01-31,2025-02-03,0.023463010787963867
2025-02-03,2025-02-04,0.02349114418029785
2025-02-04,2025-02-05,0.023744821548461914
2025-02-05,2025-02-06,0.0310060977935791
2025-02-06,2025-02-07,0.023271799087524414
2025-02-07,2025-02-10,0.023259639739990234
2025-02-10,2025-02-11,0.023311138153076172
2025-02-11,2025-02-12,0.023420333862304688
2025-02-12,2025-02-13,0.02791285514831543
2025-02-13,2025-02-14,0.014844179153442383
2025-02-14,2025-02-17,0.021490812301635742
2025-02-17,2025-02-18,0.024506568908691406
2025-02-18,2025-02-19,0.024094820022583008
2025-02-19,2025-02-20,0.020740270614624023
2025-02-20,2025-02-21,0.01431727409362793
2025-02-21,2025-02-24,0.024245262145996094
2025-02-24,2025-02-25,0.034232139587402344
2025-02-25,2025-02-26,0.015499353408813477
2025-02-26,2025-02-27,0.02538132667541504
2025-02-27,2025-02-28,0.023240089416503906
2025-02-28,2025-03-05,0.02315974235534668
2025-03-05,2025-03-06,0.02320694923400879
2025-03-06,2025-03-07,0.023136377334594727
2025-03-07,2025-03-10,0.02268528938293457
2025-03-10,2025-03-11,0.02269124984741211
2025-03-11,2025-03-12,0.02251434326171875
2025-03-12,2025-03-13,0.022843599319458008
2025-03-13,2025-03-14,0.02331233024597168
2025-03-14,2025-03-17,0.023341894149780273
2025-03-17,2025-03-18,0.023205995559692383
2025-03-18,2025-03-19,0.0232086181640625
2025-03-19,2025-03-20,0.023091554641723633
2025-03-20,2025-03-21,0.024472713470458984
2025-03-21,2025-03-24,0.023230791091918945
2025-03-24,2025-03-25,0.02325582504272461
2025-03-25,2025-03-26,0.023642778396606445
2025-03-26,2025-03-27,0.02353835105895996
2025-03-27,2025-03-28,0.023359060287475586
2025-03-28,2025-03-31,0.023264169692993164
2025-03-31,2025-04-01,0.023485183715820312
2025-04-01,2025-04-02,0.02325153350830078
2025-04-02,2025-04-03,0.023223876953125
2025-04-03,2025-04-04,0.02331089973449707
2025-04-04,2025-04-07,0.024417638778686523
2025-04-07,2025-04-08,0.023782730102539062
2025-04-08,2025-04-09,0.023207902908325195
2025-04-09,2025-04-10,0.023154020309448242
2025-04-10,2025-04-11,0.023232698440551758
2025-04-11,2025-04-14,0.023201942443847656
2025-04-14,2025-04-15,0.023248672485351562
2025-04-15,2025-04-16,0.023221969604492188
2025-04-16,2025-04-17,0.023103952407836914
2025-04-17,2025-04-22,0.023701906204223633
2025-04-22,2025-04-23,0.023153305053710938
2025-04-23,2025-04-24,0.023249387741088867
2025-04-24,2025-04-25,0.02311873435974121
2025-04-25,2025-04-28,0.023262977600097656
2025-04-28,2025-04-29,0.023534297943115234
2025-04-29,2025-04-30,0.02303481101989746
2025-04-30,2025-05-02,0.023089885711669922
2025-05-02,2025-05-05,0.023166894912719727
2025-05-05,2025-05-06,0.023287296295166016
2025-05-06,2025-05-07,0.02270650863647461
2025-05-07,2025-05-08,0.025326013565063477
2025-05-08,2025-05-09,0.022788047790527344
2025-05-09,2025-05-12,0.02330183982849121
2025-05-12,2025-05-13,0.023166656494140625
2025-05-13,2025-05-14,0.023344039916992188
2025-05-14,2025-05-15,0.02314162254333496
2025-05-15,2025-05-16,0.023140668869018555
2025-05-16,2025-05-19,0.023417234420776367
2025-05-19,2025-05-20,0.026625871658325195
2025-05-20,2025-05-21,0.02321624755859375
2025-05-21,2025-05-22,0.02349996566772461
2025-05-22,2025-05-23,0.023251771926879883
2025-05-23,2025-05-26,0.023705244064331055
2025-05-26,2025-05-27,0.023357391357421875
2025-05-27,2025-05-28,0.02321004867553711
2025-05-28,2025-05-29,0.0234982967376709
2025-05-29,2025-05-30,0.023228883743286133
2025-05-30,2025-06-02,0.023351669311523438
2025-06-02,2025-06-03,0.02327251434326172
2025-06-03,2025-06-04,0.022896528244018555
2025-06-04,2025-06-05,0.022896289825439453
2025-06-05,2025-06-06,0.02281928062438965
2025-06-06,2025-06-09,0.02280426025390625
2025-06-09,2025-06-10,0.022777557373046875
2025-06-10,2025-06-11,0.02299356460571289
2025-06-11,2025-06-12,0.022676706314086914
2025-06-12,2025-06-13,0.022856950759887695
2025-06-13,2025-06-16,0.02282094955444336
2025-06-16,2025-06-17,0.022768020629882812
2025-06-17,2025-06-18,0.022809982299804688
2025-06-18,2025-06-20,0.02275228500366211
2025-06-20,2025-06-23,0.02284073829650879
2025-06-23,2025-06-24,0.02374124526977539
2025-06-24,2025-06-25,0.022773027420043945
2025-06-25,2025-06-26,0.02276301383972168
2025-06-26,2025-06-27,0.02280712127685547
2025-06-27,2025-06-30,0.02264237403869629
2025-06-30,2025-07-01,0.022815942764282227
2025-07-01,2025-07-02,0.022650957107543945
2025-07-02,2025-07-03,0.022934913635253906
2025-07-03,2025-07-04,0.022669315338134766
2025-07-04,2025-07-07,0.023053884506225586
2025-07-07,2025-07-08,0.022710561752319336
2025-07-08,2025-07-09,0.023216724395751953
2025-07-09,2025-07-10,0.023566484451293945
2025-07-10,2025-07-11,0.020338773727416992
2025-07-11,2025-07-14,0.022849321365356445
2025-07-14,2025-07-15,0.024846315383911133
2025-07-15,2025-07-16,0.030453205108642578
2025-07-16,2025-07-17,0.03115224838256836
2025-07-17,2025-07-18,0.023488759994506836
2025-07-18,2025-07-21,0.023183584213256836
2025-07-21,2025-07-22,0.023226499557495117
2025-07-22,2025-07-23,0.02373361587524414
2025-07-23,2025-07-24,0.023395776748657227
2025-07-24,2025-07-25,0.02371668815612793
2025-07-25,2025-07-28,0.023267507553100586
2025-07-28,2025-07-29,0.023585081100463867
2025-07-29,2025-07-30,0.02676081657409668
2025-07-30,2025-07-31,0.02315044403076172
2025-07-31,2025-08-01,0.02390456199645996
2025-08-01,2025-08-04,0.026558399200439453
2025-08-04,2025-08-05,0.023153305053710938
2025-08-05,2025-08-06,0.023195981979370117
2025-08-06,2025-08-07,0.02715587615966797
2025-08-07,2025-08-08,0.02310943603515625
2025-08-08,2025-08-11,0.02328324317932129
2025-08-11,2025-08-12,0.023179292678833008
2025-08-12,2025-08-13,0.02314305305480957
2025-08-13,2025-08-14,0.023182392120361328
2025-08-14,2025-08-15,0.023630619049072266
2025-08-15,2025-08-18,0.02284407615661621
2025-08-18,2025-08-19,0.02519536018371582
2025-08-19,2025-08-20,0.023122787475585938
2025-08-20,2025-08-21,0.022870302200317383
2025-08-21,2025-08-22,0.023404359817504883
2025-08-22,2025-08-25,0.022722959518432617
2025-08-25,2025-08-26,0.02275848388671875
2025-08-26,2025-08-27,0.022981882095336914
2025-08-27,2025-08-28,0.022688627243041992
2025-08-28,2025-08-29,0.022710084915161133
2025-08-29,2025-09-01,0.023459911346435547
2025-09-01,2025-09-02,0.023203134536743164
2025-09-02,2025-09-03,0.02324533462524414
2025-09-03,2025-09-04,0.023476123809814453
2025-09-04,2025-09-05,0.022690534591674805
2025-09-05,2025-09-08,0.022612333297729492
2025-09-08,2025-09-09,0.023252487182617188
2025-09-09,2025-09-10,0.023293733596801758
2025-09-10,2025-09-11,0.02343893051147461
2025-09-11,2025-09-12,0.023072242736816406
2025-09-12,2025-09-15,0.023148059844970703
2025-09-15,2025-09-16,0.021474361419677734
2025-09-16,2025-09-17,0.014773845672607422
2025-09-17,2025-09-18,0.016759634017944336
2025-09-18,2025-09-19,0.023598432540893555
2025-09-19,2025-09-22,0.024736642837524414
2025-09-22,2025-09-23,0.022661924362182617
2025-09-23,2025-09-24,0.02263784408569336
2025-09-24,2025-09-25,0.02255105972290039
2025-09-25,2025-09-26,0.03112006187438965
2025-09-26,2025-09-29,0.023077964782714844
2025-09-29,2025-09-30,0.023237943649291992
2025-09-30,2025-10-01,0.023044586181640625
2025-10-01,2025-10-02,0.023023128509521484
2025-10-02,2025-10-03,0.022791385650634766
2025-10-03,2025-10-06,0.022703170776367188
2025-10-06,2025-10-07,0.022679805755615234
2025-10-07,2025-10-08,0.022732019424438477
2025-10-08,2025-10-09,0.034983158111572266
2025-10-09,2025-10-10,0.025487422943115234
2025-10-10,2025-10-13,0.02277064323425293
2025-10-13,2025-10-14,0.027462482452392578
2025-10-14,2025-10-15,0.02358222007751465
2025-10-15,2025-10-16,0.023446321487426758
2025-10-16,2025-10-17,0.023357391357421875
2025-10-17,2025-10-20,0.022855043411254883
2025-10-20,2025-10-21,0.022907018661499023
2025-10-21,2025-10-22,0.02290034294128418
2025-10-22,2025-10-23,0.02292323112487793
2025-10-23,2025-10-24,0.022968530654907227
2025-10-24,2025-10-27,0.022896528244018555
2025-10-27,2025-10-28,0.0228726863861084
2025-10-28,2025-10-29,0.022713422775268555
2025-10-29,2025-10-30,0.022698402404785156
2025-10-30,2025-10-31,0.023203134536743164
2025-10-31,2025-11-03,0.022909879684448242
2025-11-03,2025-11-04,0.022659778594970703
2025-11-04,2025-11-05,0.023228168487548828
2025-11-05,2025-11-06,0.02275371551513672
2025-11-06,2025-11-07,0.022660255432128906
2025-11-07,2025-11-10,0.02293872833251953
2025-11-10,2025-11-11,0.0331120491027832
2025-11-11,2025-11-12,0.0231173038482666
2025-11-12,2025-11-13,0.02320122718811035
2025-11-13,2025-11-14,0.023423194885253906
2025-11-14,2025-11-17,0.023099899291992188
2025-11-17,2025-11-18,0.02324223518371582
2025-11-18,2025-11-19,0.02328777313232422
2025-11-19,2025-11-21,0.02329850196838379
2025-11-21,2025-11-24,0.023312091827392578
2025-11-24,2025-11-25,0.023311138153076172
2025-11-25,2025-11-26,0.023128509521484375
2025-11-26,2025-11-27,0.0232541561126709
2025-11-27,2025-11-28,0.023316383361816406
2025-11-28,2025-12-01,0.023177385330200195
2025-12-01,2025-12-02,0.023006439208984375
2025-12-02,2025-12-03,0.02262139320373535
2025-12-03,2025-12-04,0.022679567337036133
2025-12-04,2025-12-05,0.02275824546813965
2025-12-05,2025-12-08,0.0226747989654541
2025-12-08,2025-12-09,0.022757291793823242
2025-12-09,2025-12-10,0.022870302200317383
2025-12-10,2025-12-11,0.02280902862548828
2025-12-11,2025-12-12,0.022667884826660156
2025-12-12,2025-12-15,0.02290487289428711
2025-12-15,2025-12-16,0.022675275802612305
2025-12-16,2025-12-17,0.022914648056030273
2025-12-17,2025-12-18,0.02282547950744629
2025-12-18,2025-12-19,0.023092031478881836
2025-12-19,2025-12-22,0.02395153045654297
2025-12-22,2025-12-23,0.023569583892822266
2025-12-23,2025-12-26,0.0230410099029541
2025-12-26,2025-12-29,0.021935462951660156
2025-12-29,2025-12-30,0.02649688720703125
