Data_Rebalanceamento,Data_Aplicacao,Tempo_Segundos
2024-07-23,2024-07-24,58.55891299247742
2024-07-24,2024-07-25,57.54637265205383
2024-07-25,2024-07-26,57.88164210319519
2024-07-26,2024-07-29,68.3429663181305
2024-07-29,2024-07-30,65.20001101493835
2024-07-30,2024-07-31,58.326900482177734
2024-07-31,2024-08-01,66.0705451965332
2024-08-01,2024-08-02,60.96211504936218
2024-08-02,2024-08-05,55.58252739906311
2024-08-05,2024-08-06,63.12530994415283
2024-08-06,2024-08-07,55.595577001571655
2024-08-07,2024-08-08,59.11756896972656
2024-08-08,2024-08-09,56.76210832595825
2024-08-09,2024-08-12,66.31906867027283
2024-08-12,2024-08-13,57.33611488342285
2024-08-13,2024-08-14,55.829901695251465
2024-08-14,2024-08-15,54.93543362617493
2024-08-15,2024-08-16,52.873520374298096
2024-08-16,2024-08-19,106.8771276473999
2024-08-19,2024-08-20,58.77844500541687
2024-08-20,2024-08-21,52.48410511016846
2024-08-21,2024-08-22,59.10849928855896
2024-08-22,2024-08-23,58.08936905860901
2024-08-23,2024-08-26,61.43527841567993
2024-08-26,2024-08-27,53.531365156173706
2024-08-27,2024-08-28,58.76359248161316
2024-08-28,2024-08-29,73.7355842590332
2024-08-29,2024-08-30,54.809813261032104
2024-08-30,2024-09-02,61.50884747505188
2024-09-02,2024-09-03,58.0122594833374
2024-09-03,2024-09-04,54.263522148132324
2024-09-04,2024-09-05,59.95636510848999
2024-09-05,2024-09-06,54.44512891769409
2024-09-06,2024-09-09,56.550134897232056
2024-09-09,2024-09-10,49.19436597824097
2024-09-10,2024-09-11,57.59135937690735
2024-09-11,2024-09-12,52.716458320617676
2024-09-12,2024-09-13,56.51652765274048
2024-09-13,2024-09-16,65.44187021255493
2024-09-16,2024-09-17,61.73119282722473
2024-09-17,2024-09-18,51.88346314430237
2024-09-18,2024-09-19,53.23392391204834
2024-09-19,2024-09-20,57.42633557319641
2024-09-20,2024-09-23,54.88797426223755
2024-09-23,2024-09-24,59.29936170578003
2024-09-24,2024-09-25,53.138834953308105
2024-09-25,2024-09-26,65.09510588645935
2024-09-26,2024-09-27,55.230610609054565
2024-09-27,2024-09-30,63.73684024810791
2024-09-30,2024-10-01,58.867950201034546
2024-10-01,2024-10-02,66.0868935585022
2024-10-02,2024-10-03,56.531399965286255
2024-10-03,2024-10-04,55.35465598106384
2024-10-04,2024-10-07,65.22040319442749
2024-10-07,2024-10-08,55.55006241798401
2024-10-08,2024-10-09,65.15741991996765
2024-10-09,2024-10-10,67.1311604976654
2024-10-10,2024-10-11,70.45188403129578
2024-10-11,2024-10-14,46.14153742790222
2024-10-14,2024-10-15,55.38857364654541
2024-10-15,2024-10-16,53.63546895980835
2024-10-16,2024-10-17,55.71078109741211
2024-10-17,2024-10-18,63.726845264434814
2024-10-18,2024-10-21,54.48972773551941
2024-10-21,2024-10-22,58.16376066207886
2024-10-22,2024-10-23,57.37204360961914
2024-10-23,2024-10-24,63.21260690689087
2024-10-24,2024-10-25,55.29166221618652
2024-10-25,2024-10-28,58.09704828262329
2024-10-28,2024-10-29,56.73735737800598
2024-10-29,2024-10-30,56.1974093914032
2024-10-30,2024-10-31,62.825687646865845
2024-10-31,2024-11-01,63.20552921295166
2024-11-01,2024-11-04,56.71277403831482
2024-11-04,2024-11-05,55.80515384674072
2024-11-05,2024-11-06,58.20265579223633
2024-11-06,2024-11-07,68.77523112297058
2024-11-07,2024-11-08,68.27760672569275
2024-11-08,2024-11-11,58.796963930130005
2024-11-11,2024-11-12,54.838600873947144
2024-11-12,2024-11-13,58.973663568496704
2024-11-13,2024-11-14,60.98239707946777
2024-11-14,2024-11-18,64.68254923820496
2024-11-18,2024-11-19,57.296860218048096
2024-11-19,2024-11-21,65.25157856941223
2024-11-21,2024-11-22,53.482290267944336
2024-11-22,2024-11-25,53.30915188789368
2024-11-25,2024-11-26,61.376434326171875
2024-11-26,2024-11-27,61.591110944747925
2024-11-27,2024-11-28,67.50680685043335
2024-11-28,2024-11-29,56.47295355796814
2024-11-29,2024-12-02,53.030012130737305
2024-12-02,2024-12-03,57.80036425590515
2024-12-03,2024-12-04,49.93391942977905
2024-12-04,2024-12-05,59.411484718322754
2024-12-05,2024-12-06,64.1906385421753
2024-12-06,2024-12-09,55.345189332962036
2024-12-09,2024-12-10,53.96227288246155
2024-12-10,2024-12-11,68.90634441375732
2024-12-11,2024-12-12,50.868287086486816
2024-12-12,2024-12-13,49.30901837348938
2024-12-13,2024-12-16,61.50775122642517
2024-12-16,2024-12-17,97.3132905960083
2024-12-17,2024-12-18,61.44199800491333
2024-12-18,2024-12-19,53.99986982345581
2024-12-19,2024-12-20,51.90915870666504
2024-12-20,2024-12-23,67.50344586372375
2024-12-23,2024-12-26,55.164844274520874
2024-12-26,2024-12-27,63.23494839668274
2024-12-27,2024-12-30,54.39756655693054
2024-12-30,2025-01-02,61.31970810890198
2025-01-02,2025-01-03,51.595882177352905
2025-01-03,2025-01-06,57.79233694076538
2025-01-06,2025-01-07,59.25294041633606
2025-01-07,2025-01-08,55.831825971603394
2025-01-08,2025-01-09,61.53976917266846
2025-01-09,2025-01-10,69.18463778495789
2025-01-10,2025-01-13,54.84153199195862
2025-01-13,2025-01-14,54.7077693939209
2025-01-14,2025-01-15,51.72860813140869
2025-01-15,2025-01-16,58.771774768829346
2025-01-16,2025-01-17,55.667990922927856
2025-01-17,2025-01-20,61.63404417037964
2025-01-20,2025-01-21,52.22973370552063
2025-01-21,2025-01-22,58.468750953674316
2025-01-22,2025-01-23,56.89878582954407
2025-01-23,2025-01-24,56.92006039619446
2025-01-24,2025-01-27,61.694621086120605
2025-01-27,2025-01-28,53.77433395385742
2025-01-28,2025-01-29,58.027117013931274
2025-01-29,2025-01-30,54.52719187736511
2025-01-30,2025-01-31,61.46691274642944
2025-01-31,2025-02-03,56.10326409339905
2025-02-03,2025-02-04,54.93156671524048
2025-02-04,2025-02-05,61.099467754364014
2025-02-05,2025-02-06,58.886558294296265
2025-02-06,2025-02-07,61.53944635391235
2025-02-07,2025-02-10,58.529208183288574
2025-02-10,2025-02-11,61.16515612602234
2025-02-11,2025-02-12,54.0665123462677
2025-02-12,2025-02-13,51.08536195755005
2025-02-13,2025-02-14,57.597745180130005
2025-02-14,2025-02-17,57.71284365653992
2025-02-17,2025-02-18,54.63245463371277
2025-02-18,2025-02-19,55.07431721687317
2025-02-19,2025-02-20,53.54274010658264
2025-02-20,2025-02-21,54.55486226081848
2025-02-21,2025-02-24,55.56738781929016
2025-02-24,2025-02-25,55.69890379905701
2025-02-25,2025-02-26,63.96191692352295
2025-02-26,2025-02-27,55.958627223968506
2025-02-27,2025-02-28,58.24971890449524
2025-02-28,2025-03-05,60.16338920593262
2025-03-05,2025-03-06,66.34550976753235
2025-03-06,2025-03-07,56.244906187057495
2025-03-07,2025-03-10,57.97733759880066
2025-03-10,2025-03-11,58.256633281707764
2025-03-11,2025-03-12,57.25308418273926
2025-03-12,2025-03-13,60.840861558914185
2025-03-13,2025-03-14,52.25325965881348
2025-03-14,2025-03-17,62.301486015319824
2025-03-17,2025-03-18,56.10937833786011
2025-03-18,2025-03-19,57.00264120101929
2025-03-19,2025-03-20,55.82733702659607
2025-03-20,2025-03-21,62.029091596603394
2025-03-21,2025-03-24,52.40690541267395
2025-03-24,2025-03-25,52.3353590965271
2025-03-25,2025-03-26,58.878623723983765
2025-03-26,2025-03-27,58.602731466293335
2025-03-27,2025-03-28,52.668747901916504
2025-03-28,2025-03-31,54.10406446456909
2025-03-31,2025-04-01,54.248714208602905
2025-04-01,2025-04-02,52.16271257400513
2025-04-02,2025-04-03,53.97118091583252
2025-04-03,2025-04-04,58.301549434661865
2025-04-04,2025-04-07,54.64208126068115
2025-04-07,2025-04-08,56.230308294296265
2025-04-08,2025-04-09,57.585896730422974
2025-04-09,2025-04-10,55.2818284034729
2025-04-10,2025-04-11,60.741713523864746
2025-04-11,2025-04-14,54.77175521850586
2025-04-14,2025-04-15,69.47940826416016
2025-04-15,2025-04-16,55.6051344871521
2025-04-16,2025-04-17,58.89822602272034
2025-04-17,2025-04-22,64.73896145820618
2025-04-22,2025-04-23,47.07573914527893
2025-04-23,2025-04-24,51.0936176776886
2025-04-24,2025-04-25,52.065630197525024
2025-04-25,2025-04-28,59.118783473968506
2025-04-28,2025-04-29,54.98694562911987
2025-04-29,2025-04-30,51.707701206207275
2025-04-30,2025-05-02,67.19485878944397
2025-05-02,2025-05-05,53.92948818206787
2025-05-05,2025-05-06,56.23077726364136
2025-05-06,2025-05-07,61.161072731018066
2025-05-07,2025-05-08,58.519705295562744
2025-05-08,2025-05-09,56.85207223892212
2025-05-09,2025-05-12,56.18387222290039
2025-05-12,2025-05-13,58.27823615074158
2025-05-13,2025-05-14,54.2278368473053
2025-05-14,2025-05-15,60.485584020614624
2025-05-15,2025-05-16,59.34624719619751
2025-05-16,2025-05-19,61.038880586624146
2025-05-19,2025-05-20,59.08995509147644
2025-05-20,2025-05-21,54.541998863220215
2025-05-21,2025-05-22,53.34050750732422
2025-05-22,2025-05-23,52.85315990447998
2025-05-23,2025-05-26,52.10513234138489
2025-05-26,2025-05-27,59.91000962257385
2025-05-27,2025-05-28,53.469592809677124
2025-05-28,2025-05-29,59.318979263305664
2025-05-29,2025-05-30,54.36189842224121
2025-05-30,2025-06-02,51.89966344833374
2025-06-02,2025-06-03,50.45163321495056
2025-06-03,2025-06-04,55.44267392158508
2025-06-04,2025-06-05,50.54579997062683
2025-06-05,2025-06-06,61.94138789176941
2025-06-06,2025-06-09,46.66265296936035
2025-06-09,2025-06-10,64.68591165542603
2025-06-10,2025-06-11,53.0210976600647
2025-06-11,2025-06-12,56.02100706100464
2025-06-12,2025-06-13,57.49493885040283
2025-06-13,2025-06-16,51.61452317237854
2025-06-16,2025-06-17,50.88389730453491
2025-06-17,2025-06-18,65.26482796669006
2025-06-18,2025-06-20,50.06482291221619
2025-06-20,2025-06-23,60.23131966590881
2025-06-23,2025-06-24,63.584718227386475
2025-06-24,2025-06-25,53.91127252578735
2025-06-25,2025-06-26,57.09599280357361
2025-06-26,2025-06-27,55.86304688453674
2025-06-27,2025-06-30,56.291095495224
2025-06-30,2025-07-01,57.541080713272095
2025-07-01,2025-07-02,70.26572751998901
2025-07-02,2025-07-03,54.52854251861572
2025-07-03,2025-07-04,60.61187291145325
2025-07-04,2025-07-07,53.986913204193115
2025-07-07,2025-07-08,66.40423536300659
2025-07-08,2025-07-09,61.017401695251465
2025-07-09,2025-07-10,55.182729721069336
2025-07-10,2025-07-11,60.098084449768066
2025-07-11,2025-07-14,59.43433117866516
2025-07-14,2025-07-15,53.26630640029907
2025-07-15,2025-07-16,53.579771757125854
2025-07-16,2025-07-17,64.61257600784302
2025-07-17,2025-07-18,55.33298683166504
2025-07-18,2025-07-21,51.13106060028076
2025-07-21,2025-07-22,49.890697717666626
2025-07-22,2025-07-23,52.68349885940552
2025-07-23,2025-07-24,56.34530329704285
2025-07-24,2025-07-25,57.53244400024414
2025-07-25,2025-07-28,53.94727158546448
2025-07-28,2025-07-29,59.77448511123657
2025-07-29,2025-07-30,56.356234312057495
2025-07-30,2025-07-31,52.91878819465637
2025-07-31,2025-08-01,64.40214586257935
2025-08-01,2025-08-04,52.42757248878479
2025-08-04,2025-08-05,58.722476959228516
2025-08-05,2025-08-06,57.19644594192505
2025-08-06,2025-08-07,58.028708696365356
2025-08-07,2025-08-08,52.69102907180786
2025-08-08,2025-08-11,62.820507526397705
2025-08-11,2025-08-12,53.06889343261719
2025-08-12,2025-08-13,59.75220513343811
2025-08-13,2025-08-14,57.274585485458374
2025-08-14,2025-08-15,61.28186511993408
2025-08-15,2025-08-18,51.33856678009033
2025-08-18,2025-08-19,60.7739737033844
2025-08-19,2025-08-20,60.03199505805969
2025-08-20,2025-08-21,56.9140510559082
2025-08-21,2025-08-22,50.63723611831665
2025-08-22,2025-08-25,55.10201859474182
2025-08-25,2025-08-26,60.71333694458008
2025-08-26,2025-08-27,57.81263279914856
2025-08-27,2025-08-28,61.2977614402771
2025-08-28,2025-08-29,57.18222451210022
2025-08-29,2025-09-01,55.03498840332031
2025-09-01,2025-09-02,63.11991620063782
2025-09-02,2025-09-03,53.506974935531616
2025-09-03,2025-09-04,55.629873275756836
2025-09-04,2025-09-05,55.685484170913696
2025-09-05,2025-09-08,53.94447946548462
2025-09-08,2025-09-09,52.35133981704712
2025-09-09,2025-09-10,61.814050912857056
2025-09-10,2025-09-11,62.33391809463501
2025-09-11,2025-09-12,57.05365610122681
2025-09-12,2025-09-15,50.61083173751831
2025-09-15,2025-09-16,60.44046187400818
2025-09-16,2025-09-17,54.7369167804718
2025-09-17,2025-09-18,48.145216941833496
2025-09-18,2025-09-19,57.21646451950073
2025-09-19,2025-09-22,60.27764415740967
2025-09-22,2025-09-23,60.6275372505188
2025-09-23,2025-09-24,66.13258624076843
2025-09-24,2025-09-25,56.573460817337036
2025-09-25,2025-09-26,59.67387890815735
2025-09-26,2025-09-29,55.184494495391846
2025-09-29,2025-09-30,59.03477239608765
2025-09-30,2025-10-01,56.20374417304993
2025-10-01,2025-10-02,61.85522651672363
2025-10-02,2025-10-03,55.03606581687927
2025-10-03,2025-10-06,55.233758211135864
2025-10-06,2025-10-07,56.83337473869324
2025-10-07,2025-10-08,63.827542304992676
2025-10-08,2025-10-09,58.53160381317139
2025-10-09,2025-10-10,59.92756390571594
2025-10-10,2025-10-13,57.88109564781189
2025-10-13,2025-10-14,64.5666196346283
2025-10-14,2025-10-15,56.257015228271484
2025-10-15,2025-10-16,55.33179545402527
2025-10-16,2025-10-17,60.006763219833374
2025-10-17,2025-10-20,61.49441123008728
2025-10-20,2025-10-21,53.52949357032776
2025-10-21,2025-10-22,65.02663540840149
2025-10-22,2025-10-23,60.968430280685425
2025-10-23,2025-10-24,59.3272762298584
2025-10-24,2025-10-27,56.17084574699402
2025-10-27,2025-10-28,60.77009868621826
2025-10-28,2025-10-29,56.819289445877075
2025-10-29,2025-10-30,59.50306272506714
2025-10-30,2025-10-31,55.113585233688354
2025-10-31,2025-11-03,57.3512659072876
2025-11-03,2025-11-04,59.60118269920349
2025-11-04,2025-11-05,64.0239691734314
2025-11-05,2025-11-06,75.05135869979858
2025-11-06,2025-11-07,61.832144021987915
2025-11-07,2025-11-10,59.482327938079834
2025-11-10,2025-11-11,63.1852126121521
2025-11-11,2025-11-12,55.99490523338318
2025-11-12,2025-11-13,59.40503263473511
2025-11-13,2025-11-14,60.48349905014038
2025-11-14,2025-11-17,58.88674020767212
2025-11-17,2025-11-18,55.731828451156616
2025-11-18,2025-11-19,61.61885690689087
2025-11-19,2025-11-21,59.294392108917236
2025-11-21,2025-11-24,62.126675605773926
2025-11-24,2025-11-25,57.885560035705566
2025-11-25,2025-11-26,55.915475368499756
2025-11-26,2025-11-27,59.958484172821045
2025-11-27,2025-11-28,56.76987171173096
2025-11-28,2025-12-01,54.76890826225281
2025-12-01,2025-12-02,63.688077211380005
2025-12-02,2025-12-03,59.63777232170105
2025-12-03,2025-12-04,59.616146087646484
2025-12-04,2025-12-05,57.67257237434387
2025-12-05,2025-12-08,59.331761837005615
2025-12-08,2025-12-09,54.39498782157898
2025-12-09,2025-12-10,57.83547043800354
2025-12-10,2025-12-11,58.04837155342102
2025-12-11,2025-12-12,55.0255925655365
2025-12-12,2025-12-15,57.87932205200195
2025-12-15,2025-12-16,57.08195924758911
2025-12-16,2025-12-17,59.24420523643494
2025-12-17,2025-12-18,56.71961188316345
2025-12-18,2025-12-19,58.85127019882202
2025-12-19,2025-12-22,62.032535552978516
2025-12-22,2025-12-23,54.215466260910034
2025-12-23,2025-12-26,58.5500590801239
2025-12-26,2025-12-29,65.58428359031677
2025-12-29,2025-12-30,60.00340819358826
