Data_Rebalanceamento,Data_Aplicacao,Tempo_Segundos
2024-07-23,2024-07-24,104.82311868667603
2024-07-24,2024-07-25,93.22902941703796
2024-07-25,2024-07-26,120.52917742729187
2024-07-26,2024-07-29,119.29458808898926
2024-07-29,2024-07-30,122.1758599281311
2024-07-30,2024-07-31,108.75822448730469
2024-07-31,2024-08-01,104.18128561973572
2024-08-01,2024-08-02,101.78030800819397
2024-08-02,2024-08-05,91.05161619186401
2024-08-05,2024-08-06,100.31072664260864
2024-08-06,2024-08-07,105.70538067817688
2024-08-07,2024-08-08,103.58534383773804
2024-08-08,2024-08-09,115.27613091468811
2024-08-09,2024-08-12,120.25178456306458
2024-08-12,2024-08-13,113.78107023239136
2024-08-13,2024-08-14,100.64960551261902
2024-08-14,2024-08-15,125.59455728530884
2024-08-15,2024-08-16,89.21816182136536
2024-08-16,2024-08-19,112.26615834236145
2024-08-19,2024-08-20,122.34512114524841
2024-08-20,2024-08-21,106.48704624176025
2024-08-21,2024-08-22,101.41664266586304
2024-08-22,2024-08-23,111.48210644721985
2024-08-23,2024-08-26,99.57520890235901
2024-08-26,2024-08-27,92.78887271881104
2024-08-27,2024-08-28,133.2549705505371
2024-08-28,2024-08-29,101.79131007194519
2024-08-29,2024-08-30,140.9154567718506
2024-08-30,2024-09-02,134.56226444244385
2024-09-02,2024-09-03,125.17312002182007
2024-09-03,2024-09-04,111.71083545684814
2024-09-04,2024-09-05,110.68775248527527
2024-09-05,2024-09-06,103.46917462348938
2024-09-06,2024-09-09,100.0173499584198
2024-09-09,2024-09-10,96.61946296691895
2024-09-10,2024-09-11,108.20976090431213
2024-09-11,2024-09-12,106.95001864433289
2024-09-12,2024-09-13,122.25544548034668
2024-09-13,2024-09-16,95.40306377410889
2024-09-16,2024-09-17,108.76343131065369
2024-09-17,2024-09-18,99.63875794410706
2024-09-18,2024-09-19,81.3183114528656
2024-09-19,2024-09-20,98.94473600387573
2024-09-20,2024-09-23,99.25187230110168
2024-09-23,2024-09-24,101.40089678764343
2024-09-24,2024-09-25,92.31474208831787
2024-09-25,2024-09-26,98.59790110588074
2024-09-26,2024-09-27,102.52456665039062
2024-09-27,2024-09-30,105.64826893806458
2024-09-30,2024-10-01,103.19898986816406
2024-10-01,2024-10-02,106.13031339645386
2024-10-02,2024-10-03,110.67856407165527
2024-10-03,2024-10-04,109.15176510810852
2024-10-04,2024-10-07,112.12461614608765
2024-10-07,2024-10-08,116.47834658622742
2024-10-08,2024-10-09,97.60427856445312
2024-10-09,2024-10-10,111.04050135612488
2024-10-10,2024-10-11,122.70705056190491
2024-10-11,2024-10-14,105.2753005027771
2024-10-14,2024-10-15,106.6098861694336
2024-10-15,2024-10-16,106.99009203910828
2024-10-16,2024-10-17,107.45996880531311
2024-10-17,2024-10-18,109.0962381362915
2024-10-18,2024-10-21,131.311105966568
2024-10-21,2024-10-22,122.89805340766907
2024-10-22,2024-10-23,124.94103860855103
2024-10-23,2024-10-24,86.62312722206116
2024-10-24,2024-10-25,96.15918850898743
2024-10-25,2024-10-28,121.13619637489319
2024-10-28,2024-10-29,131.65605998039246
2024-10-29,2024-10-30,123.08461356163025
2024-10-30,2024-10-31,126.6171178817749
2024-10-31,2024-11-01,101.22018074989319
2024-11-01,2024-11-04,94.71560454368591
2024-11-04,2024-11-05,104.19003820419312
2024-11-05,2024-11-06,99.01046228408813
2024-11-06,2024-11-07,102.22491645812988
2024-11-07,2024-11-08,88.85569787025452
2024-11-08,2024-11-11,106.92198848724365
2024-11-11,2024-11-12,107.79069876670837
2024-11-12,2024-11-13,112.16403985023499
2024-11-13,2024-11-14,103.75362372398376
2024-11-14,2024-11-18,95.29399394989014
2024-11-18,2024-11-19,101.02266097068787
2024-11-19,2024-11-21,99.1045618057251
2024-11-21,2024-11-22,91.0984537601471
2024-11-22,2024-11-25,101.0916576385498
2024-11-25,2024-11-26,117.40645456314087
2024-11-26,2024-11-27,101.62805533409119
2024-11-27,2024-11-28,112.99411058425903
2024-11-28,2024-11-29,104.0531051158905
2024-11-29,2024-12-02,84.52459263801575
2024-12-02,2024-12-03,92.30593395233154
2024-12-03,2024-12-04,95.71544122695923
2024-12-04,2024-12-05,103.77562141418457
2024-12-05,2024-12-06,100.52952313423157
2024-12-06,2024-12-09,114.92125082015991
2024-12-09,2024-12-10,102.0495216846466
2024-12-10,2024-12-11,104.94615769386292
2024-12-11,2024-12-12,103.8188967704773
2024-12-12,2024-12-13,119.27087497711182
2024-12-13,2024-12-16,119.49653244018555
2024-12-16,2024-12-17,129.80674648284912
2024-12-17,2024-12-18,109.18279886245728
2024-12-18,2024-12-19,111.25709271430969
2024-12-19,2024-12-20,110.04805135726929
2024-12-20,2024-12-23,97.43264126777649
2024-12-23,2024-12-26,88.98219990730286
2024-12-26,2024-12-27,105.0049729347229
2024-12-27,2024-12-30,118.37590146064758
2024-12-30,2025-01-02,116.43501353263855
2025-01-02,2025-01-03,82.42816734313965
2025-01-03,2025-01-06,95.70057439804077
2025-01-06,2025-01-07,102.90671944618225
2025-01-07,2025-01-08,98.24172782897949
2025-01-08,2025-01-09,82.70755958557129
2025-01-09,2025-01-10,137.5321080684662
2025-01-10,2025-01-13,91.17268753051758
2025-01-13,2025-01-14,119.13697648048401
2025-01-14,2025-01-15,125.97518301010132
2025-01-15,2025-01-16,115.9583990573883
2025-01-16,2025-01-17,115.20587491989136
2025-01-17,2025-01-20,103.1137466430664
2025-01-20,2025-01-21,106.57314085960388
2025-01-21,2025-01-22,122.53159356117249
2025-01-22,2025-01-23,103.83860468864441
2025-01-23,2025-01-24,97.759605884552
2025-01-24,2025-01-27,123.35707807540894
2025-01-27,2025-01-28,121.7009630203247
2025-01-28,2025-01-29,109.719167470932
2025-01-29,2025-01-30,103.51472544670105
2025-01-30,2025-01-31,128.1179986000061
2025-01-31,2025-02-03,125.3694748878479
2025-02-03,2025-02-04,147.67062640190125
2025-02-04,2025-02-05,104.48080205917358
2025-02-05,2025-02-06,117.04864144325256
2025-02-06,2025-02-07,134.2740499973297
2025-02-07,2025-02-10,120.10619068145752
2025-02-10,2025-02-11,106.55368328094482
2025-02-11,2025-02-12,120.18775749206543
2025-02-12,2025-02-13,112.96691346168518
2025-02-13,2025-02-14,107.55994009971619
2025-02-14,2025-02-17,122.98094248771667
2025-02-17,2025-02-18,132.9999611377716
2025-02-18,2025-02-19,104.83763813972473
2025-02-19,2025-02-20,93.12168645858765
2025-02-20,2025-02-21,108.02498149871826
2025-02-21,2025-02-24,105.13900780677795
2025-02-24,2025-02-25,113.01012897491455
2025-02-25,2025-02-26,106.25553512573242
2025-02-26,2025-02-27,123.43866014480591
2025-02-27,2025-02-28,106.45236778259277
2025-02-28,2025-03-05,110.53628945350647
2025-03-05,2025-03-06,141.1986072063446
2025-03-06,2025-03-07,96.27464818954468
2025-03-07,2025-03-10,102.02333736419678
2025-03-10,2025-03-11,99.84733724594116
2025-03-11,2025-03-12,99.279287815094
2025-03-12,2025-03-13,121.72277045249939
2025-03-13,2025-03-14,118.54787468910217
2025-03-14,2025-03-17,99.57745957374573
2025-03-17,2025-03-18,111.8666410446167
2025-03-18,2025-03-19,126.73123383522034
2025-03-19,2025-03-20,84.60695886611938
2025-03-20,2025-03-21,97.28011417388916
2025-03-21,2025-03-24,124.36150050163269
2025-03-24,2025-03-25,103.25376868247986
2025-03-25,2025-03-26,110.85423517227173
2025-03-26,2025-03-27,116.89190673828125
2025-03-27,2025-03-28,95.94275951385498
2025-03-28,2025-03-31,106.6645336151123
2025-03-31,2025-04-01,115.3142762184143
2025-04-01,2025-04-02,96.67034435272217
2025-04-02,2025-04-03,117.13233971595764
2025-04-03,2025-04-04,125.0808973312378
2025-04-04,2025-04-07,110.50718641281128
2025-04-07,2025-04-08,101.90721774101257
2025-04-08,2025-04-09,114.44432234764099
2025-04-09,2025-04-10,109.06684565544128
2025-04-10,2025-04-11,120.94966578483582
2025-04-11,2025-04-14,102.5036792755127
2025-04-14,2025-04-15,109.9001944065094
2025-04-15,2025-04-16,104.86750936508179
2025-04-16,2025-04-17,112.1915602684021
2025-04-17,2025-04-22,91.11610269546509
2025-04-22,2025-04-23,110.37970232963562
2025-04-23,2025-04-24,128.2550892829895
2025-04-24,2025-04-25,114.87982439994812
2025-04-25,2025-04-28,107.60525608062744
2025-04-28,2025-04-29,117.05793952941895
2025-04-29,2025-04-30,96.75595092773438
2025-04-30,2025-05-02,120.74927020072937
2025-05-02,2025-05-05,112.00166988372803
2025-05-05,2025-05-06,100.60782814025879
2025-05-06,2025-05-07,97.12474870681763
2025-05-07,2025-05-08,93.67626142501831
2025-05-08,2025-05-09,101.16648244857788
2025-05-09,2025-05-12,113.61500549316406
2025-05-12,2025-05-13,101.4428961277008
2025-05-13,2025-05-14,111.65420794487
2025-05-14,2025-05-15,109.73759126663208
2025-05-15,2025-05-16,120.12535095214844
2025-05-16,2025-05-19,98.3732328414917
2025-05-19,2025-05-20,109.7008593082428
2025-05-20,2025-05-21,98.75626540184021
2025-05-21,2025-05-22,123.52721929550171
2025-05-22,2025-05-23,102.92557144165039
2025-05-23,2025-05-26,111.63167691230774
2025-05-26,2025-05-27,100.69860172271729
2025-05-27,2025-05-28,119.92520809173584
2025-05-28,2025-05-29,106.0788836479187
2025-05-29,2025-05-30,122.7427008152008
2025-05-30,2025-06-02,122.73750925064087
2025-06-02,2025-06-03,113.33829379081726
2025-06-03,2025-06-04,111.23823499679565
2025-06-04,2025-06-05,123.03817296028137
2025-06-05,2025-06-06,113.34888792037964
2025-06-06,2025-06-09,122.44879603385925
2025-06-09,2025-06-10,78.12655973434448
2025-06-10,2025-06-11,100.9254982471466
2025-06-11,2025-06-12,116.32423210144043
2025-06-12,2025-06-13,115.13223052024841
2025-06-13,2025-06-16,110.47713160514832
2025-06-16,2025-06-17,117.63062453269958
2025-06-17,2025-06-18,110.51144528388977
2025-06-18,2025-06-20,112.36222219467163
2025-06-20,2025-06-23,116.71063208580017
2025-06-23,2025-06-24,102.76619791984558
2025-06-24,2025-06-25,115.80520486831665
2025-06-25,2025-06-26,114.2885513305664
2025-06-26,2025-06-27,138.9299840927124
2025-06-27,2025-06-30,114.36730146408081
2025-06-30,2025-07-01,101.96687006950378
2025-07-01,2025-07-02,108.45367884635925
2025-07-02,2025-07-03,136.87982988357544
2025-07-03,2025-07-04,115.2311646938324
2025-07-04,2025-07-07,114.29419779777527
2025-07-07,2025-07-08,124.32168483734131
2025-07-08,2025-07-09,129.35685443878174
2025-07-09,2025-07-10,103.68654227256775
2025-07-10,2025-07-11,107.30346441268921
2025-07-11,2025-07-14,116.09115624427795
2025-07-14,2025-07-15,115.20524907112122
2025-07-15,2025-07-16,108.23160362243652
2025-07-16,2025-07-17,124.7460412979126
2025-07-17,2025-07-18,119.79687142372131
2025-07-18,2025-07-21,120.91150259971619
2025-07-21,2025-07-22,110.74549770355225
2025-07-22,2025-07-23,119.75169229507446
2025-07-23,2025-07-24,115.60025477409363
2025-07-24,2025-07-25,120.18698120117188
2025-07-25,2025-07-28,114.40303206443787
2025-07-28,2025-07-29,120.48182678222656
2025-07-29,2025-07-30,100.22581219673157
2025-07-30,2025-07-31,114.39812707901001
2025-07-31,2025-08-01,119.94923162460327
2025-08-01,2025-08-04,110.05273628234863
2025-08-04,2025-08-05,119.6458101272583
2025-08-05,2025-08-06,115.95398473739624
2025-08-06,2025-08-07,121.5641040802002
2025-08-07,2025-08-08,115.21046805381775
2025-08-08,2025-08-11,120.88209390640259
2025-08-11,2025-08-12,94.81179356575012
2025-08-12,2025-08-13,101.63801336288452
2025-08-13,2025-08-14,102.34664702415466
2025-08-14,2025-08-15,116.62725758552551
2025-08-15,2025-08-18,112.73271369934082
2025-08-18,2025-08-19,109.41537594795227
2025-08-19,2025-08-20,91.66127061843872
2025-08-20,2025-08-21,105.59002614021301
2025-08-21,2025-08-22,115.7168185710907
2025-08-22,2025-08-25,119.32360339164734
2025-08-25,2025-08-26,101.44798111915588
2025-08-26,2025-08-27,106.38672494888306
2025-08-27,2025-08-28,103.03552627563477
2025-08-28,2025-08-29,111.0005407333374
2025-08-29,2025-09-01,100.71443557739258
2025-09-01,2025-09-02,130.67479419708252
2025-09-02,2025-09-03,105.57559442520142
2025-09-03,2025-09-04,109.45806217193604
2025-09-04,2025-09-05,137.60761785507202
2025-09-05,2025-09-08,120.19396758079529
2025-09-08,2025-09-09,145.1885838508606
2025-09-09,2025-09-10,104.2663688659668
2025-09-10,2025-09-11,108.8403434753418
2025-09-11,2025-09-12,121.12756824493408
2025-09-12,2025-09-15,125.95193552970886
2025-09-15,2025-09-16,107.42170882225037
2025-09-16,2025-09-17,116.78315353393555
2025-09-17,2025-09-18,103.65902185440063
2025-09-18,2025-09-19,113.96693253517151
2025-09-19,2025-09-22,103.0047721862793
2025-09-22,2025-09-23,109.80468440055847
2025-09-23,2025-09-24,120.94161701202393
2025-09-24,2025-09-25,120.18029880523682
2025-09-25,2025-09-26,113.89637351036072
2025-09-26,2025-09-29,120.50854110717773
2025-09-29,2025-09-30,111.98445439338684
2025-09-30,2025-10-01,106.03605937957764
2025-10-01,2025-10-02,129.42321133613586
2025-10-02,2025-10-03,112.37021827697754
2025-10-03,2025-10-06,93.21486711502075
2025-10-06,2025-10-07,126.31219363212585
2025-10-07,2025-10-08,112.42411780357361
2025-10-08,2025-10-09,121.29740905761719
2025-10-09,2025-10-10,102.30525803565979
2025-10-10,2025-10-13,135.25375270843506
2025-10-13,2025-10-14,117.79208016395569
2025-10-14,2025-10-15,111.18854546546936
2025-10-15,2025-10-16,117.51995611190796
2025-10-16,2025-10-17,116.43216753005981
2025-10-17,2025-10-20,94.94183540344238
2025-10-20,2025-10-21,115.23695540428162
2025-10-21,2025-10-22,115.55072212219238
2025-10-22,2025-10-23,137.40582704544067
2025-10-23,2025-10-24,109.85780334472656
2025-10-24,2025-10-27,114.86595153808594
2025-10-27,2025-10-28,126.99123477935791
2025-10-28,2025-10-29,126.55606341362
2025-10-29,2025-10-30,109.11352491378784
2025-10-30,2025-10-31,112.3958809375763
2025-10-31,2025-11-03,126.47490119934082
2025-11-03,2025-11-04,115.35564279556274
2025-11-04,2025-11-05,120.79892110824585
2025-11-05,2025-11-06,142.86880564689636
2025-11-06,2025-11-07,124.90706586837769
2025-11-07,2025-11-10,104.38553810119629
2025-11-10,2025-11-11,145.84394669532776
2025-11-11,2025-11-12,116.09848546981812
2025-11-12,2025-11-13,127.35364317893982
2025-11-13,2025-11-14,129.23385286331177
2025-11-14,2025-11-17,133.3225085735321
2025-11-17,2025-11-18,133.68858337402344
2025-11-18,2025-11-19,121.23054146766663
2025-11-19,2025-11-21,123.63697123527527
2025-11-21,2025-11-24,119.04503011703491
2025-11-24,2025-11-25,129.41298723220825
2025-11-25,2025-11-26,128.93173146247864
2025-11-26,2025-11-27,114.38001608848572
2025-11-27,2025-11-28,131.2033610343933
2025-11-28,2025-12-01,122.85308599472046
2025-12-01,2025-12-02,124.20119786262512
2025-12-02,2025-12-03,131.15295886993408
2025-12-03,2025-12-04,124.30578279495239
2025-12-04,2025-12-05,138.84359788894653
2025-12-05,2025-12-08,116.73909187316895
2025-12-08,2025-12-09,122.30206108093262
2025-12-09,2025-12-10,122.05773377418518
2025-12-10,2025-12-11,122.77083849906921
2025-12-11,2025-12-12,123.5119698047638
2025-12-12,2025-12-15,133.426100730896
2025-12-15,2025-12-16,139.0082972049713
2025-12-16,2025-12-17,127.74700140953064
2025-12-17,2025-12-18,118.27746725082397
2025-12-18,2025-12-19,129.62417769432068
2025-12-19,2025-12-22,122.48050832748413
2025-12-22,2025-12-23,171.7018563747406
2025-12-23,2025-12-26,113.61155271530151
2025-12-26,2025-12-29,129.3906102180481
2025-12-29,2025-12-30,133.32210850715637
